postal_code,country_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
125459,RU,Москва 459,Москва,48.0,,,,,55.7522,37.6156,1.0
623119,RU,Первоуральск 19,Свердловская Область,71.0,,,,,57.1213,59.1648,1.0
664050,RU,Иркутск 50,Иркутская Область,20.0,,,,,52.2978,104.2964,1.0
460009,RU,Оренбург 9,Оренбургская Область,55.0,,,,,51.7847,55.0986,1.0
665832,RU,Ангарск 32,Иркутская Область,20.0,,,,,52.4546,103.8195,1.0
127562,RU,Москва 562,Москва,48.0,,,,,55.7522,37.6156,1.0
143072,RU,Кубинка 2,Московская Область,47.0,ОДИНЦОВСКИЙ РАЙОН,,,,53.8756,34.4215,1.0
446607,RU,Семеновка,Самарская Область,65.0,НЕФТЕГОРСКИЙ РАЙОН,,,,53.5333,51.3333,4.0
141700,RU,Долгопрудный,Московская Область,47.0,,,,,55.9372,37.5153,4.0
433510,RU,Димитровград 10,Ульяновская Область,81.0,,,,,54.032,49.3621,1.0
652270,RU,Верх-Чебула,Кемеровская Область,29.0,ЧЕБУЛИНСКИЙ РАЙОН,,,,56.0294,87.6153,4.0
347905,RU,Таганрог 5,Ростовская Область,61.0,,,,,47.2214,38.9094,1.0
302042,RU,Орел 42,Орловская Область,56.0,,,,,53.0747,36.2468,1.0
666034,RU,Шелехов 4,Иркутская Область,20.0,,,,,52.2139,104.0953,1.0
429259,RU,Ефремкасы,Чувашская Республика,16.0,АЛИКОВСКИЙ РАЙОН,,,,55.7125,46.8297,4.0
105203,RU,Москва 203,Москва,48.0,,,,,55.7522,37.6156,1.0
624440,RU,Краснотурьинск,Свердловская Область,71.0,,,,,59.7733,60.1853,4.0
679230,RU,Амурзет,,,ОКТЯБРЬСКИЙ РАЙОН,,,,47.69,131.09,4.0
309370,RU,Грайворон,Белгородская Область,9.0,ГРАЙВОРОНСКИЙ РАЙОН,,,,50.4783,35.6722,4.0
410002,RU,Саратов 2,Саратовская Область,67.0,,,,,51.5833,48.1833,4.0
243614,RU,Софиевка,Брянская Область,10.0,ЗЛЫНКОВСКИЙ РАЙОН,,,,52.3717,31.9381,4.0
620144,RU,Екатеринбург 144,Свердловская Область,71.0,,,,,56.8263,60.5388,1.0
606533,RU,Ковригино,Нижегородская Область,51.0,ГОРОДЕЦКИЙ РАЙОН,,,,56.7167,43.5167,4.0
628187,RU,Нягань 7,Тюменская Область,78.0,,,,,62.1406,65.3936,1.0
398908,RU,Матырский,Липецкая Область,43.0,,,,,52.55,39.8,4.0
446305,RU,Отрадный 5,Самарская Область,65.0,,,,,53.3667,51.35,1.0
393321,RU,Балыклей,Тамбовская Область,72.0,ИНЖАВИНСКИЙ РАЙОН,,,,52.36,42.6,4.0
450003,RU,Уфа 3,Башкортостан Республика,8.0,,,,,55.75,60.1167,1.0
121108,RU,Москва 108,Москва,48.0,,,,,55.7522,37.6156,1.0
450502,,,,,,,,,,,
399073,RU,Фащевка,Липецкая Область,43.0,ГРЯЗИНСКИЙ РАЙОН,,,,52.4597,39.6964,4.0
414022,RU,Астрахань 22,Астраханская Область,7.0,,,,,46.34,48.04,1.0
610044,RU,Киров 44,Кировская Область,33.0,,,,,56.6118,44.055,1.0
456654,RU,Старокамышинск,Челябинская Область,13.0,,,,,55.0558,61.5367,4.0
617611,RU,Посад,Пермский Край,90.0,КИШЕРТСКИЙ РАЙОН,,,,57.4208,57.255,4.0
197372,RU,Санкт-Петербург 372,Санкт-Петербург,66.0,,,,,60.1256,29.8764,1.0
624269,RU,Асбест 9,Свердловская Область,71.0,,,,,57.01,61.45,1.0
601125,RU,Вольгинский,Владимирская Область,83.0,ПЕТУШИНСКИЙ РАЙОН,,,,55.9667,39.2333,4.0
249096,RU,Малоярославец 6,Калужская Область,25.0,МАЛОЯРОСЛАВЕЦКИЙ РАЙОН,,,,55.0139,36.4725,1.0
460511,RU,Подгородняя Покровка,Оренбургская Область,55.0,ОРЕНБУРГСКИЙ РАЙОН,,,,51.8236,54.9853,4.0
620131,RU,Екатеринбург 131,Свердловская Область,71.0,,,,,56.8263,60.5388,1.0
450105,RU,Уфа 105,Башкортостан Республика,8.0,,,,,54.7778,64.058,1.0
115612,RU,Москва 612,Москва,48.0,,,,,55.752,37.615,1.0
162510,RU,Кадуй,Вологодская Область,85.0,КАДУЙСКИЙ РАЙОН,,,,59.2,37.15,4.0
305035,RU,Курск 35,Курская Область,41.0,,,,,51.883,36.2659,1.0
628303,RU,Нефтеюганск 3,Тюменская Область,78.0,,,,,61.0833,72.7,1.0
413113,RU,Энгельс 13,Саратовская Область,67.0,,,,,51.6479,46.1174,1.0
601652,RU,Александров 2,Владимирская Область,83.0,,,,,56.4,38.7167,1.0
352803,RU,Туапсе 3,Краснодарский Край,38.0,,,,,44.1125,39.0742,1.0
453236,RU,Ишеево,Башкортостан Республика,8.0,ИШИМБАЙСКИЙ РАЙОН,,,,53.6167,56.1333,4.0
399056,RU,Грязи 6,Липецкая Область,43.0,ГРЯЗИНСКИЙ РАЙОН,,,,52.4917,39.9436,1.0
115088,RU,Москва 88,Москва,48.0,,,,,55.752,37.615,1.0
160000,RU,Вологда,Вологодская Область,85.0,,,,,59.2167,39.9,4.0
681018,RU,Комсомольск-На-Амуре 18,Хабаровский Край,30.0,,,,,50.5271,137.5916,1.0
183050,RU,Мурманск 50,Мурманская Область,49.0,,,,,68.9717,33.0819,1.0
663090,RU,Дивногорск,Красноярский Край,91.0,,,,,55.9594,92.3619,4.0
162618,RU,Череповец 18,Вологодская Область,85.0,,,,,58.6304,38.2367,1.0
216290,RU,Велиж,Смоленская Область,69.0,ВЕЛИЖСКИЙ РАЙОН,,,,55.6081,31.1925,4.0
398050,RU,Липецк 50,Липецкая Область,43.0,,,,,52.6186,39.5689,1.0
398026,RU,Липецк 26,Липецкая Область,43.0,,,,,52.6186,39.5689,1.0
450080,RU,Уфа 80,Башкортостан Республика,8.0,,,,,56.2353,68.7697,1.0
452750,RU,Туймазы,Башкортостан Республика,8.0,,,,,54.6,53.7,4.0
125212,RU,Москва 212,Москва,48.0,,,,,55.7522,37.6156,1.0
679017,RU,Биробиджан 17,,,,,,,48.8,132.95,1.0
665835,RU,Ангарск 35,Иркутская Область,20.0,,,,,52.4546,103.8195,1.0
450078,RU,Уфа 78,Башкортостан Республика,8.0,,,,,56.4464,58.9183,1.0
367003,RU,Махачкала 3,Дагестан Республика,17.0,,,,,42.9753,47.5022,1.0
623852,RU,Ирбит 2,Свердловская Область,71.0,,,,,57.6757,63.0362,1.0
111141,RU,Москва 141,Москва,48.0,,,,,55.752,37.615,1.0
453251,RU,Салават 1,Башкортостан Республика,8.0,,,,,53.3717,55.9211,1.0
194354,RU,Санкт-Петербург 354,Санкт-Петербург,66.0,,,,,60.0922,30.2368,1.0
410049,RU,Саратов 49,Саратовская Область,67.0,,,,,51.9843,48.6775,1.0
628195,RU,Талинский,Тюменская Область,78.0,,,,,62.8522,64.4372,1.0
140204,RU,Воскресенск 4,Московская Область,47.0,,,,,55.3125,38.6636,1.0
453300,RU,Кумертау,Башкортостан Республика,8.0,,,,,52.7667,55.7833,4.0
629831,RU,Губкинский 1,Тюменская Область,78.0,,,,,64.4553,76.6169,1.0
606521,RU,Заволжье 1,Нижегородская Область,51.0,ГОРОДЕЦКИЙ РАЙОН,,,,56.6789,43.3743,1.0
446213,RU,Новокуйбышевск 13,Самарская Область,65.0,,,,,52.6543,49.8199,1.0
450032,RU,Уфа 32,Башкортостан Республика,8.0,,,,,56.2353,68.7697,1.0
662165,RU,Ачинск 15,Красноярский Край,91.0,,,,,56.4651,89.8451,1.0
109028,RU,Москва 28,Москва,48.0,,,,,55.7522,37.6156,1.0
165653,RU,Коряжма 3,Архангельская Область,6.0,,,,,61.3133,47.1286,1.0
617016,RU,Новоильинский,Пермский Край,90.0,НЫТВЕНСКИЙ РАЙОН,,,,57.8669,55.5158,4.0
660135,RU,Красноярск 135,Красноярский Край,91.0,,,,,58.1708,109.0781,1.0
193231,RU,Санкт-Петербург 231,Санкт-Петербург,66.0,,,,,59.9321,30.1968,1.0
660013,RU,Красноярск 13,Красноярский Край,91.0,,,,,56.399,92.4783,1.0
307540,RU,Хомутовка,Курская Область,41.0,ХОМУТОВСКИЙ РАЙОН,,,,51.9231,34.5575,4.0
302028,RU,Орел 28,Орловская Область,56.0,,,,,53.0747,36.2468,1.0
676740,RU,Архара,Амурская Область,5.0,АРХАРИНСКИЙ РАЙОН,,,,49.4212,130.0842,4.0
355003,RU,Ставрополь 3,Ставропольский Край,70.0,,,,,53.5233,49.4125,1.0
675000,RU,Благовещенск,Амурская Область,5.0,,,,,50.2667,127.5333,4.0
399087,RU,Синявка,Липецкая Область,43.0,ГРЯЗИНСКИЙ РАЙОН,,,,51.2556,40.9903,4.0
247400,,,,,,,,,,,
399054,RU,Грязи 4,Липецкая Область,43.0,ГРЯЗИНСКИЙ РАЙОН,,,,52.4917,39.9436,1.0
398001,RU,Липецк 1,Липецкая Область,43.0,,,,,52.6186,39.5689,1.0
353560,RU,Славянск-На-Кубани,Краснодарский Край,38.0,,,,,45.2519,38.1181,4.0
399060,RU,Грязи 10,Липецкая Область,43.0,ГРЯЗИНСКИЙ РАЙОН,,,,52.8032,39.0886,1.0
454071,RU,Челябинск 71,Челябинская Область,13.0,,,,,55.1544,61.4297,1.0
141900,RU,Талдом,Московская Область,47.0,ТАЛДОМСКИЙ РАЙОН,,,,56.7333,37.5333,4.0
398004,RU,Липецк 4,Липецкая Область,43.0,,,,,52.6186,39.5689,1.0
446304,RU,Отрадный 4,Самарская Область,65.0,,,,,53.3667,51.35,1.0
452607,RU,Октябрьский 7,Башкортостан Республика,8.0,,,,,54.4667,53.4667,1.0
628617,RU,Нижневартовск 17,Тюменская Область,78.0,,,,,61.2412,77.4858,1.0
624003,RU,Арамиль 3,Свердловская Область,71.0,СЫСЕРТСКИЙ РАЙОН,,,,56.7,59.915,1.0
169901,RU,Воркута 1,Коми Республика,34.0,,,,,64.7597,62.8483,1.0
620137,RU,Екатеринбург 137,Свердловская Область,71.0,,,,,56.8263,60.5388,1.0
452865,RU,Большекачаково,Башкортостан Республика,8.0,КАЛТАСИНСКИЙ РАЙОН,,,,55.9172,55.1675,4.0
364015,RU,Грозный 15,Чеченская Республика,12.0,,,,,43.3083,45.7003,1.0
665808,RU,Ангарск 8,Иркутская Область,20.0,,,,,52.53,103.88,1.0
352855,RU,Новомихайловский,Краснодарский Край,38.0,ТУАПСИНСКИЙ РАЙОН,,,,44.2581,38.8578,4.0
624262,RU,Асбест 2,Свердловская Область,71.0,,,,,57.01,61.45,1.0
398070,RU,Липецк,Липецкая Область,43.0,,,,,52.6186,39.5689,4.0
190005,RU,Санкт-Петербург 5,Санкт-Петербург,66.0,,,,,59.8944,30.2642,1.0
665806,RU,Ангарск 6,Иркутская Область,20.0,,,,,52.53,103.88,1.0
461980,RU,Первомайский,Оренбургская Область,55.0,ПЕРВОМАЙСКИЙ РАЙОН,,,,50.3833,48.3333,4.0
443101,RU,Самара 101,Самарская Область,65.0,,,,,53.3796,47.742,1.0
461670,RU,Северное,Оренбургская Область,55.0,СЕВЕРНЫЙ РАЙОН,,,,54.1,52.5333,4.0
141050,,,,,,,,,,,
143986,RU,Железнодорожный 6,Московская Область,47.0,,,,,55.7503,38.0042,1.0
450014,RU,Уфа 14,Башкортостан Республика,8.0,,,,,56.2353,68.7697,1.0
628615,RU,Нижневартовск 15,Тюменская Область,78.0,,,,,61.2412,77.4858,1.0
461011,RU,Палимовка,Оренбургская Область,55.0,БУЗУЛУКСКИЙ РАЙОН,,,,52.8333,52.2333,4.0
658392,RU,Шипуново 2,Алтайский Край,4.0,ШИПУНОВСКИЙ РАЙОН,,,,52.2167,82.2833,1.0
413729,RU,Пугачев 9,Саратовская Область,67.0,,,,,52.0133,48.8025,1.0
633161,RU,Колывань 1,Новосибирская Область,53.0,КОЛЫВАНСКИЙ РАЙОН,,,,55.3454,82.5228,1.0
452615,RU,Октябрьский 15,Башкортостан Республика,8.0,,,,,56.175,47.2864,1.0
111558,RU,Москва 558,Москва,48.0,,,,,55.752,37.615,1.0
606553,RU,Вершилово,Нижегородская Область,51.0,ЧКАЛОВСКИЙ РАЙОН,,,,56.6311,43.1544,4.0
450074,RU,Уфа 74,Башкортостан Республика,8.0,,,,,56.4464,58.9183,1.0
414000,RU,Астрахань,Астраханская Область,7.0,,,,,46.34,48.04,4.0
426065,RU,Ижевск 65,Удмуртская Республика,80.0,,,,,56.85,53.2333,1.0
140160,RU,Заворово,Московская Область,47.0,РАМЕНСКИЙ РАЙОН,,,,55.3411,38.2239,4.0
162610,RU,Череповец 10,Вологодская Область,85.0,,,,,58.6304,38.2367,1.0
623280,RU,Ревда,Свердловская Область,71.0,,,,,56.7992,59.9169,4.0
450061,RU,Уфа 61,Башкортостан Республика,8.0,,,,,56.2353,68.7697,1.0
446980,,,,,,,,,,,
445017,RU,Тольятти 17,Самарская Область,65.0,,,,,53.5244,49.6038,1.0
442543,RU,Кузнецк 13,Пензенская Область,57.0,,,,,53.0839,46.3065,1.0
125057,RU,Москва 57,Москва,48.0,,,,,55.7522,37.6156,1.0
446205,RU,Новокуйбышевск 5,Самарская Область,65.0,,,,,53.1072,49.9253,1.0
641702,RU,Катайск 2,Курганская Область,40.0,КАТАЙСКИЙ РАЙОН,,,,56.1628,63.6997,1.0
450005,RU,Уфа 5,Башкортостан Республика,8.0,,,,,55.75,60.1167,1.0
398506,,,,,,,,,,,
454031,RU,Челябинск 31,Челябинская Область,13.0,,,,,55.1544,61.4297,1.0
462100,RU,Саракташ,Оренбургская Область,55.0,САРАКТАШСКИЙ РАЙОН,,,,51.7886,56.3581,4.0
623090,RU,Нижние Серги,Свердловская Область,71.0,НИЖНЕСЕРГИНСКИЙ РАЙОН,,,,56.6614,59.3033,4.0
115477,RU,Москва 477,Москва,48.0,,,,,55.752,37.615,1.0
660043,RU,Красноярск 43,Красноярский Край,91.0,,,,,56.399,92.4783,1.0
663200,RU,Игарка,Красноярский Край,91.0,,,,,67.4667,86.5833,4.0
362043,RU,Владикавказ 43,Северная Осетия-Алания Республика,68.0,,,,,43.0367,44.6678,1.0
652420,RU,Березовский,Кемеровская Область,29.0,,,,,55.6,86.2,4.0
628611,RU,Нижневартовск 11,Тюменская Область,78.0,,,,,61.2412,77.4858,1.0
450068,RU,Уфа 68,Башкортостан Республика,8.0,,,,,56.2353,68.7697,1.0
410001,RU,Саратов 1,Саратовская Область,67.0,,,,,51.6069,46.6144,1.0
214030,RU,Смоленск 30,Смоленская Область,69.0,,,,,54.7817,32.04,1.0
452751,RU,Туймазы 1,Башкортостан Республика,8.0,,,,,54.6,53.7,1.0
454091,RU,Челябинск 91,Челябинская Область,13.0,,,,,55.1544,61.4297,1.0
624173,RU,Цементный,Свердловская Область,71.0,НЕВЬЯНСКИЙ РАЙОН,,,,57.4678,60.1439,4.0
117042,RU,Москва 42,Москва,48.0,,,,,55.752,37.615,1.0
356884,RU,Нефтекумск 4,Ставропольский Край,70.0,НЕФТЕКУМСКИЙ РАЙОН,,,,44.6667,44.9167,1.0
624422,RU,Лобва 2,Свердловская Область,71.0,НОВОЛЯЛИНСКИЙ РАЙОН,,,,59.0931,60.5058,1.0
353579,RU,Петровская,Краснодарский Край,38.0,СЛАВЯНСКИЙ РАЙОН,,,,45.4314,37.955,4.0
453030,RU,Архангельское,Башкортостан Республика,8.0,АРХАНГЕЛЬСКИЙ РАЙОН,,,,54.9,59.74,4.0
169712,RU,Усинск 2,Коми Республика,34.0,,,,,65.9444,57.4519,1.0
398510,RU,Боринское,Липецкая Область,43.0,ЛИПЕЦКИЙ РАЙОН,,,,52.4556,39.3708,4.0
443067,RU,Самара 67,Самарская Область,65.0,,,,,52.1167,36.7833,1.0
666505,RU,Магистральный 1,Иркутская Область,20.0,КАЗАЧИНСКО-ЛЕНСКИЙ РАЙОН,,,,55.6612,107.5312,1.0
346400,RU,Новочеркасск,Ростовская Область,61.0,,,,,47.4181,40.0939,4.0
446019,RU,Сызрань 19,Самарская Область,65.0,,,,,53.4758,48.9222,1.0
443004,RU,Самара 4,Самарская Область,65.0,,,,,52.1167,36.7833,1.0
399613,RU,Лебедянь 3,Липецкая Область,43.0,ЛЕБЕДЯНСКИЙ РАЙОН,,,,53.0139,39.1406,1.0
162700,RU,Суда,Вологодская Область,85.0,ЧЕРЕПОВЕЦКИЙ РАЙОН,,,,59.15,37.55,4.0
